origin,maxt,mint,year,month,day
EWR,56,39,2008,10,19
EWR,64,37,2008,10,20
EWR,63,39,2008,10,21
EWR,54,40,2008,10,22
EWR,56,37,2008,10,23
EWR,57,33,2008,10,24
EWR,65,50,2008,10,25
EWR,64,47,2008,10,26
EWR,64,45,2008,10,27
EWR,46,38,2008,10,28
EWR,46,37,2008,10,29
EWR,50,35,2008,10,30
EWR,65,34,2008,10,31
BOS,68,60,2008,10,1
BOS,64,49,2008,10,2
BOS,64,48,2008,10,3
BOS,63,46,2008,10,4
BOS,56,45,2008,10,5
BOS,60,45,2008,10,6
BOS,66,44,2008,10,7
BOS,71,46,2008,10,8
BOS,74,58,2008,10,9
BOS,71,57,2008,10,10
BOS,70,51,2008,10,11
BOS,65,50,2008,10,12
BOS,62,52,2008,10,13
BOS,67,53,2008,10,14
BOS,63,53,2008,10,15
BOS,70,55,2008,10,16
BOS,60,46,2008,10,17
BOS,53,41,2008,10,18
BOS,50,40,2008,10,19
BOS,56,37,2008,10,20
BOS,59,44,2008,10,21
BOS,48,41,2008,10,22
BOS,48,35,2008,10,23
BOS,63,35,2008,10,24
BOS,66,45,2008,10,25
BOS,66,48,2008,10,26
BOS,61,46,2008,10,27
BOS,54,40,2008,10,28
BOS,46,36,2008,10,29
BOS,46,34,2008,10,30
BOS,63,33,2008,10,31
MSP,58,42,2008,10,1
MSP,68,41,2008,10,2
MSP,59,40,2008,10,3
MSP,63,40,2008,10,4
MSP,62,47,2008,10,5
MSP,71,54,2008,10,6
MSP,61,44,2008,10,7
MSP,71,43,2008,10,8
MSP,62,42,2008,10,9
MSP,69,48,2008,10,10
MSP,75,54,2008,10,11
MSP,78,61,2008,10,12
MSP,70,43,2008,10,13
MSP,53,39,2008,10,14
MSP,55,40,2008,10,15
MSP,53,35,2008,10,16
MSP,53,43,2008,10,17
MSP,56,37,2008,10,18
MSP,66,46,2008,10,19
MSP,55,39,2008,10,20
MSP,52,31,2008,10,21
MSP,46,40,2008,10,22
MSP,54,42,2008,10,23
MSP,53,44,2008,10,24
MSP,61,42,2008,10,25
MSP,49,34,2008,10,26
MSP,40,28,2008,10,27
MSP,48,27,2008,10,28
MSP,54,30,2008,10,29
MSP,71,39,2008,10,30
MSP,62,41,2008,10,31
LAS,96,71,2008,10,1
LAS,94,72,2008,10,2
LAS,86,74,2008,10,3
LAS,81,59,2008,10,4
LAS,78,58,2008,10,5
LAS,83,62,2008,10,6
LAS,88,64,2008,10,7
LAS,91,64,2008,10,8
LAS,90,70,2008,10,9
LAS,78,53,2008,10,10
LAS,60,49,2008,10,11
LAS,62,46,2008,10,12
LAS,67,50,2008,10,13
LAS,74,53,2008,10,14
LAS,81,55,2008,10,15
LAS,84,55,2008,10,16
LAS,86,57,2008,10,17
LAS,87,61,2008,10,18
LAS,87,62,2008,10,19
LAS,86,62,2008,10,20
LAS,88,60,2008,10,21
LAS,75,57,2008,10,22
LAS,77,51,2008,10,23
LAS,82,54,2008,10,24
LAS,83,54,2008,10,25
LAS,88,56,2008,10,26
LAS,88,63,2008,10,27
LAS,88,62,2008,10,28
LAS,86,61,2008,10,29
LAS,86,61,2008,10,30
LAS,84,66,2008,10,31
LAX,95,71,2008,10,1
LAX,78,65,2008,10,2
LAX,70,61,2008,10,3
LAX,66,59,2008,10,4
LAX,70,59,2008,10,5
LAX,75,60,2008,10,6
LAX,92,64,2008,10,7
LAX,90,68,2008,10,8
LAX,77,64,2008,10,9
LAX,70,60,2008,10,10
LAX,67,56,2008,10,11
LAX,70,53,2008,10,12
LAX,73,52,2008,10,13
LAX,79,54,2008,10,14
LAX,90,60,2008,10,15
LAX,85,60,2008,10,16
LAX,87,60,2008,10,17
LAX,69,59,2008,10,18
LAX,66,57,2008,10,19
LAX,66,58,2008,10,20
LAX,73,57,2008,10,21
LAX,96,57,2008,10,22
LAX,91,63,2008,10,23
LAX,82,58,2008,10,24
LAX,78,57,2008,10,25
LAX,68,56,2008,10,26
LAX,75,56,2008,10,27
LAX,83,59,2008,10,28
LAX,84,58,2008,10,29
LAX,80,58,2008,10,30
LAX,82,64,2008,10,31
PHX,100,78,2008,10,1
PHX,100,76,2008,10,2
PHX,93,75,2008,10,3
PHX,84,71,2008,10,4
PHX,84,68,2008,10,5
PHX,90,66,2008,10,6
PHX,95,66,2008,10,7
PHX,98,69,2008,10,8
PHX,98,71,2008,10,9
PHX,94,69,2008,10,10
PHX,77,57,2008,10,11
PHX,72,50,2008,10,12
PHX,77,51,2008,10,13
PHX,83,54,2008,10,14
PHX,90,59,2008,10,15
PHX,93,65,2008,10,16
PHX,95,66,2008,10,17
PHX,96,69,2008,10,18
PHX,97,68,2008,10,19
PHX,94,68,2008,10,20
PHX,92,66,2008,10,21
PHX,88,64,2008,10,22
PHX,88,59,2008,10,23
PHX,88,59,2008,10,24
PHX,89,59,2008,10,25
PHX,91,59,2008,10,26
PHX,94,63,2008,10,27
PHX,93,66,2008,10,28
PHX,94,69,2008,10,29
PHX,94,67,2008,10,30
PHX,92,67,2008,10,31
SAN,89,69,2008,10,1
SAN,80,68,2008,10,2
SAN,71,66,2008,10,3
SAN,70,63,2008,10,4
SAN,71,63,2008,10,5
SAN,80,62,2008,10,6
SAN,89,65,2008,10,7
SAN,94,66,2008,10,8
SAN,70,65,2008,10,9
SAN,70,61,2008,10,10
SAN,67,59,2008,10,11
SAN,70,52,2008,10,12
SAN,77,53,2008,10,13
SAN,81,60,2008,10,14
SAN,86,57,2008,10,15
SAN,81,59,2008,10,16
SAN,78,59,2008,10,17
SAN,75,60,2008,10,18
SAN,68,62,2008,10,19
SAN,68,59,2008,10,20
SAN,69,55,2008,10,21
SAN,85,56,2008,10,22
SAN,88,60,2008,10,23
SAN,82,57,2008,10,24
SAN,81,57,2008,10,25
SAN,73,53,2008,10,26
SAN,81,56,2008,10,27
SAN,86,58,2008,10,28
SAN,83,58,2008,10,29
SAN,75,57,2008,10,30
SAN,84,63,2008,10,31
SFO,74,57,2008,10,1
SFO,74,59,2008,10,2
SFO,72,58,2008,10,3
SFO,68,59,2008,10,4
SFO,71,58,2008,10,5
SFO,75,57,2008,10,6
SFO,77,53,2008,10,7
SFO,76,56,2008,10,8
SFO,69,54,2008,10,9
SFO,62,51,2008,10,10
SFO,66,55,2008,10,11
SFO,69,57,2008,10,12
SFO,78,50,2008,10,13
SFO,80,50,2008,10,14
SFO,82,53,2008,10,15
SFO,83,54,2008,10,16
SFO,84,56,2008,10,17
SFO,66,52,2008,10,18
SFO,60,51,2008,10,19
SFO,63,53,2008,10,20
SFO,77,50,2008,10,21
SFO,82,53,2008,10,22
SFO,81,56,2008,10,23
SFO,81,54,2008,10,24
SFO,82,54,2008,10,25
SFO,68,51,2008,10,26
SFO,61,49,2008,10,27
SFO,65,50,2008,10,28
SFO,63,48,2008,10,29
SFO,67,51,2008,10,30
SFO,71,59,2008,10,31
SLC,85,57,2008,10,1
SLC,84,55,2008,10,2
SLC,77,58,2008,10,3
SLC,71,50,2008,10,4
SLC,61,47,2008,10,5
SLC,65,48,2008,10,6
SLC,73,46,2008,10,7
SLC,68,47,2008,10,8
SLC,63,42,2008,10,9
SLC,49,32,2008,10,10
SLC,47,33,2008,10,11
SLC,40,33,2008,10,12
SLC,46,33,2008,10,13
SLC,54,32,2008,10,14
SLC,67,37,2008,10,15
SLC,66,38,2008,10,16
SLC,71,42,2008,10,17
SLC,77,46,2008,10,18
SLC,70,42,2008,10,19
SLC,71,47,2008,10,20
SLC,54,34,2008,10,21
SLC,50,29,2008,10,22
SLC,58,31,2008,10,23
SLC,60,31,2008,10,24
SLC,70,37,2008,10,25
SLC,64,37,2008,10,26
SLC,69,37,2008,10,27
SLC,71,38,2008,10,28
SLC,70,37,2008,10,29
SLC,77,41,2008,10,30
SLC,73,53,2008,10,31
SEA,74,49,2008,10,1
SEA,68,57,2008,10,2
SEA,62,57,2008,10,3
SEA,62,50,2008,10,4
SEA,56,48,2008,10,5
SEA,59,52,2008,10,6
SEA,60,48,2008,10,7
SEA,56,44,2008,10,8
SEA,52,40,2008,10,9
SEA,55,44,2008,10,10
SEA,56,37,2008,10,11
SEA,58,44,2008,10,12
SEA,59,50,2008,10,13
SEA,55,41,2008,10,14
SEA,51,40,2008,10,15
SEA,57,45,2008,10,16
SEA,63,49,2008,10,17
SEA,57,44,2008,10,18
SEA,52,40,2008,10,19
SEA,56,45,2008,10,20
SEA,54,41,2008,10,21
SEA,63,40,2008,10,22
SEA,56,41,2008,10,23
SEA,52,38,2008,10,24
SEA,57,43,2008,10,25
SEA,60,41,2008,10,26
SEA,60,43,2008,10,27
SEA,59,44,2008,10,28
SEA,58,48,2008,10,29
SEA,57,46,2008,10,30
SEA,59,50,2008,10,31
CVG,64,49,2008,10,1
CVG,66,42,2008,10,2
CVG,71,44,2008,10,3
CVG,73,50,2008,10,4
CVG,78,47,2008,10,5
CVG,81,55,2008,10,6
CVG,78,52,2008,10,7
CVG,69,53,2008,10,8
CVG,74,45,2008,10,9
CVG,79,49,2008,10,10
CVG,84,57,2008,10,11
CVG,84,57,2008,10,12
CVG,81,51,2008,10,13
CVG,79,60,2008,10,14
CVG,83,58,2008,10,15
CVG,73,53,2008,10,16
CVG,61,47,2008,10,17
CVG,61,47,2008,10,18
CVG,62,37,2008,10,19
CVG,68,35,2008,10,20
CVG,59,45,2008,10,21
CVG,56,35,2008,10,22
CVG,68,35,2008,10,23
CVG,57,48,2008,10,24
CVG,56,43,2008,10,25
CVG,65,43,2008,10,26
CVG,45,35,2008,10,27
CVG,46,32,2008,10,28
CVG,54,33,2008,10,29
CVG,60,25,2008,10,30
CVG,69,35,2008,10,31
JFK,73,59,2008,10,1
JFK,65,54,2008,10,2
JFK,67,49,2008,10,3
JFK,64,46,2008,10,4
JFK,66,53,2008,10,5
JFK,66,49,2008,10,6
JFK,65,45,2008,10,7
JFK,65,44,2008,10,8
JFK,75,60,2008,10,9
JFK,76,55,2008,10,10
JFK,73,53,2008,10,11
JFK,70,52,2008,10,12
JFK,78,57,2008,10,13
JFK,68,56,2008,10,14
JFK,73,59,2008,10,15
JFK,79,56,2008,10,16
JFK,61,51,2008,10,17
JFK,59,45,2008,10,18
JFK,57,44,2008,10,19
JFK,62,39,2008,10,20
JFK,64,45,2008,10,21
JFK,55,42,2008,10,22
JFK,54,39,2008,10,23
JFK,56,35,2008,10,24
JFK,66,52,2008,10,25
JFK,63,50,2008,10,26
JFK,66,47,2008,10,27
JFK,52,40,2008,10,28
JFK,47,39,2008,10,29
JFK,50,37,2008,10,30
JFK,62,38,2008,10,31
ORD,61,46,2008,10,1
ORD,61,42,2008,10,2
ORD,60,44,2008,10,3
ORD,61,38,2008,10,4
ORD,61,41,2008,10,5
ORD,69,54,2008,10,6
ORD,63,56,2008,10,7
ORD,64,50,2008,10,8
ORD,69,47,2008,10,9
ORD,72,42,2008,10,10
ORD,79,51,2008,10,11
ORD,84,57,2008,10,12
ORD,77,61,2008,10,13
ORD,69,53,2008,10,14
ORD,63,47,2008,10,15
ORD,59,43,2008,10,16
ORD,57,43,2008,10,17
ORD,60,43,2008,10,18
ORD,62,40,2008,10,19
ORD,55,43,2008,10,20
ORD,55,38,2008,10,21
ORD,52,35,2008,10,22
ORD,58,41,2008,10,23
ORD,54,44,2008,10,24
ORD,53,43,2008,10,25
ORD,56,37,2008,10,26
ORD,47,33,2008,10,27
ORD,45,31,2008,10,28
ORD,51,32,2008,10,29
ORD,62,31,2008,10,30
ORD,70,48,2008,10,31
DTW,58,45,2008,10,1
DTW,60,41,2008,10,2
DTW,57,40,2008,10,3
DTW,59,36,2008,10,4
DTW,62,38,2008,10,5
DTW,59,45,2008,10,6
DTW,64,41,2008,10,7
DTW,67,54,2008,10,8
DTW,71,46,2008,10,9
DTW,69,43,2008,10,10
DTW,75,45,2008,10,11
DTW,79,50,2008,10,12
DTW,77,50,2008,10,13
DTW,68,50,2008,10,14
DTW,66,47,2008,10,15
DTW,59,43,2008,10,16
DTW,57,41,2008,10,17
DTW,57,40,2008,10,18
DTW,56,33,2008,10,19
DTW,65,41,2008,10,20
DTW,50,34,2008,10,21
DTW,51,32,2008,10,22
DTW,55,39,2008,10,23
DTW,56,41,2008,10,24
DTW,52,45,2008,10,25
DTW,61,42,2008,10,26
DTW,49,35,2008,10,27
DTW,44,34,2008,10,28
DTW,45,31,2008,10,29
DTW,53,26,2008,10,30
DTW,70,37,2008,10,31
DEN,75,46,2008,11,1
DEN,78,46,2008,11,2
DEN,68,45,2008,11,3
DEN,71,37,2008,11,4
DEN,48,30,2008,11,5
DEN,49,29,2008,11,6
DEN,58,26,2008,11,7
DEN,58,34,2008,11,8
DEN,58,31,2008,11,9
DEN,41,26,2008,11,10
DEN,55,28,2008,11,11
DEN,57,30,2008,11,12
DEN,66,30,2008,11,13
DEN,40,15,2008,11,14
DEN,55,12,2008,11,15
DEN,70,36,2008,11,16
DEN,72,33,2008,11,17
DEN,78,47,2008,11,18
DEN,68,30,2008,11,19
DEN,34,23,2008,11,20
DEN,52,20,2008,11,21
DEN,64,25,2008,11,22
DEN,52,20,2008,11,23
DEN,65,14,2008,11,24
DEN,58,28,2008,11,25
DEN,64,32,2008,11,26
DEN,44,25,2008,11,27
DEN,47,22,2008,11,28
DEN,38,20,2008,11,29
DEN,37,23,2008,11,30
DFW,85,59,2008,11,1
DFW,86,61,2008,11,2
DFW,80,61,2008,11,3
DFW,82,59,2008,11,4
DFW,85,69,2008,11,5
DFW,74,54,2008,11,6
DFW,71,46,2008,11,7
DFW,75,46,2008,11,8
DFW,74,45,2008,11,9
DFW,67,57,2008,11,10
DFW,75,62,2008,11,11
DFW,70,55,2008,11,12
DFW,75,47,2008,11,13
DFW,75,53,2008,11,14
DFW,56,40,2008,11,15
DFW,71,34,2008,11,16
DFW,78,44,2008,11,17
DFW,63,45,2008,11,18
DFW,80,44,2008,11,19
DFW,62,44,2008,11,20
DFW,50,35,2008,11,21
DFW,58,36,2008,11,22
DFW,72,53,2008,11,23
DFW,66,43,2008,11,24
DFW,72,36,2008,11,25
DFW,72,50,2008,11,26
DFW,69,43,2008,11,27
DFW,60,49,2008,11,28
DFW,59,43,2008,11,29
DFW,60,45,2008,11,30
MCO,80,60,2008,11,1
MCO,75,63,2008,11,2
MCO,82,62,2008,11,3
MCO,70,62,2008,11,4
MCO,68,59,2008,11,5
MCO,78,55,2008,11,6
MCO,82,60,2008,11,7
MCO,81,59,2008,11,8
MCO,76,50,2008,11,9
MCO,77,51,2008,11,10
MCO,79,56,2008,11,11
MCO,83,66,2008,11,12
MCO,86,69,2008,11,13
MCO,88,69,2008,11,14
MCO,83,62,2008,11,15
MCO,62,48,2008,11,16
MCO,67,42,2008,11,17
MCO,66,45,2008,11,18
MCO,63,40,2008,11,19
MCO,69,39,2008,11,20
MCO,70,45,2008,11,21
MCO,67,43,2008,11,22
MCO,72,45,2008,11,23
MCO,75,50,2008,11,24
MCO,74,51,2008,11,25
MCO,69,42,2008,11,26
MCO,71,40,2008,11,27
MCO,76,44,2008,11,28
MCO,79,48,2008,11,29
MCO,78,56,2008,11,30
IAH,81,56,2008,11,1
IAH,79,56,2008,11,2
IAH,78,53,2008,11,3
IAH,77,53,2008,11,4
IAH,84,60,2008,11,5
IAH,79,66,2008,11,6
IAH,75,48,2008,11,7
IAH,77,43,2008,11,8
IAH,76,46,2008,11,9
IAH,73,60,2008,11,10
IAH,83,63,2008,11,11
IAH,73,63,2008,11,12
IAH,67,60,2008,11,13
IAH,77,60,2008,11,14
IAH,63,44,2008,11,15
IAH,61,36,2008,11,16
IAH,73,40,2008,11,17
IAH,70,45,2008,11,18
IAH,75,43,2008,11,19
IAH,78,49,2008,11,20
IAH,57,43,2008,11,21
IAH,66,41,2008,11,22
IAH,79,54,2008,11,23
IAH,79,52,2008,11,24
IAH,67,40,2008,11,25
IAH,75,41,2008,11,26
IAH,80,58,2008,11,27
IAH,82,62,2008,11,28
IAH,65,52,2008,11,29
IAH,64,46,2008,11,30
PHL,71,43,2008,11,1
PHL,56,42,2008,11,2
PHL,60,47,2008,11,3
PHL,61,50,2008,11,4
PHL,64,54,2008,11,5
PHL,64,58,2008,11,6
PHL,63,55,2008,11,7
PHL,60,50,2008,11,8
PHL,57,43,2008,11,9
PHL,50,38,2008,11,10
PHL,50,32,2008,11,11
PHL,52,39,2008,11,12
PHL,58,43,2008,11,13
PHL,59,54,2008,11,14
PHL,72,55,2008,11,15
PHL,55,40,2008,11,16
PHL,47,37,2008,11,17
PHL,40,29,2008,11,18
PHL,36,26,2008,11,19
PHL,40,33,2008,11,20
PHL,36,28,2008,11,21
PHL,35,23,2008,11,22
PHL,39,26,2008,11,23
PHL,48,25,2008,11,24
PHL,47,37,2008,11,25
PHL,47,36,2008,11,26
PHL,47,31,2008,11,27
PHL,49,34,2008,11,28
PHL,48,29,2008,11,29
PHL,50,35,2008,11,30
DCA,74,41,2008,11,1
DCA,57,50,2008,11,2
DCA,58,49,2008,11,3
DCA,59,51,2008,11,4
DCA,68,55,2008,11,5
DCA,67,58,2008,11,6
DCA,70,54,2008,11,7
DCA,67,55,2008,11,8
DCA,60,46,2008,11,9
DCA,52,37,2008,11,10
DCA,50,35,2008,11,11
DCA,50,44,2008,11,12
DCA,52,45,2008,11,13
DCA,57,51,2008,11,14
DCA,74,52,2008,11,15
DCA,52,38,2008,11,16
DCA,47,35,2008,11,17
DCA,40,31,2008,11,18
DCA,40,27,2008,11,19
DCA,47,35,2008,11,20
DCA,40,28,2008,11,21
DCA,37,26,2008,11,22
DCA,42,27,2008,11,23
DCA,53,30,2008,11,24
DCA,48,37,2008,11,25
DCA,45,32,2008,11,26
DCA,49,29,2008,11,27
DCA,48,35,2008,11,28
DCA,49,31,2008,11,29
DCA,45,37,2008,11,30
ATL,72,41,2008,11,1
ATL,72,43,2008,11,2
ATL,71,51,2008,11,3
ATL,73,55,2008,11,4
ATL,73,49,2008,11,5
ATL,74,50,2008,11,6
ATL,72,50,2008,11,7
ATL,66,44,2008,11,8
ATL,59,38,2008,11,9
ATL,63,35,2008,11,10
ATL,61,39,2008,11,11
ATL,56,47,2008,11,12
ATL,61,50,2008,11,13
ATL,64,56,2008,11,14
ATL,66,40,2008,11,15
ATL,49,35,2008,11,16
ATL,61,32,2008,11,17
ATL,43,29,2008,11,18
ATL,43,29,2008,11,19
ATL,62,36,2008,11,20
ATL,43,30,2008,11,21
ATL,48,23,2008,11,22
ATL,56,32,2008,11,23
ATL,57,45,2008,11,24
ATL,55,35,2008,11,25
ATL,58,30,2008,11,26
ATL,64,36,2008,11,27
ATL,65,48,2008,11,28
ATL,57,46,2008,11,29
ATL,50,42,2008,11,30
CLT,73,33,2008,11,1
CLT,75,37,2008,11,2
CLT,60,48,2008,11,3
CLT,62,53,2008,11,4
CLT,72,47,2008,11,5
CLT,77,42,2008,11,6
CLT,74,41,2008,11,7
CLT,65,44,2008,11,8
CLT,63,33,2008,11,9
CLT,60,28,2008,11,10
CLT,58,37,2008,11,11
CLT,58,41,2008,11,12
CLT,58,47,2008,11,13
CLT,61,54,2008,11,14
CLT,70,42,2008,11,15
CLT,54,33,2008,11,16
CLT,55,28,2008,11,17
CLT,43,24,2008,11,18
CLT,45,18,2008,11,19
CLT,61,26,2008,11,20
CLT,44,21,2008,11,21
CLT,45,13,2008,11,22
CLT,53,29,2008,11,23
CLT,47,30,2008,11,24
CLT,52,30,2008,11,25
CLT,53,22,2008,11,26
CLT,61,25,2008,11,27
CLT,63,36,2008,11,28
CLT,51,39,2008,11,29
CLT,42,38,2008,11,30
LGA,65,52,2008,11,1
LGA,52,39,2008,11,2
LGA,59,44,2008,11,3
LGA,64,50,2008,11,4
LGA,63,55,2008,11,5
LGA,65,59,2008,11,6
LGA,65,58,2008,11,7
LGA,60,55,2008,11,8
LGA,56,50,2008,11,9
LGA,51,44,2008,11,10
LGA,51,40,2008,11,11
LGA,50,43,2008,11,12
LGA,58,47,2008,11,13
LGA,63,55,2008,11,14
LGA,65,58,2008,11,15
LGA,61,42,2008,11,16
LGA,47,39,2008,11,17
LGA,41,31,2008,11,18
LGA,37,28,2008,11,19
LGA,39,31,2008,11,20
LGA,39,27,2008,11,21
LGA,33,25,2008,11,22
LGA,37,26,2008,11,23
LGA,53,33,2008,11,24
LGA,48,38,2008,11,25
LGA,45,38,2008,11,26
LGA,44,37,2008,11,27
LGA,50,38,2008,11,28
LGA,45,38,2008,11,29
LGA,44,36,2008,11,30
EWR,68,45,2008,11,1
EWR,50,37,2008,11,2
EWR,58,44,2008,11,3
EWR,63,47,2008,11,4
EWR,65,54,2008,11,5
EWR,63,58,2008,11,6
EWR,65,58,2008,11,7
EWR,60,53,2008,11,8
EWR,57,44,2008,11,9
EWR,53,42,2008,11,10
EWR,52,33,2008,11,11
EWR,51,38,2008,11,12
EWR,58,45,2008,11,13
EWR,62,57,2008,11,14
EWR,70,57,2008,11,15
EWR,60,40,2008,11,16
EWR,49,35,2008,11,17
EWR,40,29,2008,11,18
EWR,38,25,2008,11,19
EWR,41,30,2008,11,20
EWR,39,25,2008,11,21
EWR,34,23,2008,11,22
EWR,39,24,2008,11,23
EWR,50,26,2008,11,24
EWR,46,32,2008,11,25
EWR,47,32,2008,11,26
EWR,44,33,2008,11,27
EWR,51,31,2008,11,28
EWR,48,31,2008,11,29
EWR,43,31,2008,11,30
BOS,61,40,2008,11,1
BOS,44,34,2008,11,2
BOS,52,32,2008,11,3
BOS,66,45,2008,11,4
BOS,59,49,2008,11,5
BOS,58,54,2008,11,6
BOS,59,54,2008,11,7
BOS,62,53,2008,11,8
BOS,59,48,2008,11,9
BOS,53,40,2008,11,10
BOS,50,37,2008,11,11
BOS,48,39,2008,11,12
BOS,50,38,2008,11,13
BOS,59,49,2008,11,14
BOS,70,55,2008,11,15
BOS,66,42,2008,11,16
BOS,48,36,2008,11,17
BOS,40,27,2008,11,18
BOS,33,23,2008,11,19
BOS,35,22,2008,11,20
BOS,35,23,2008,11,21
BOS,29,22,2008,11,22
BOS,33,22,2008,11,23
BOS,44,28,2008,11,24
BOS,51,39,2008,11,25
BOS,45,33,2008,11,26
BOS,45,34,2008,11,27
BOS,46,32,2008,11,28
BOS,45,34,2008,11,29
BOS,45,29,2008,11,30
MSP,57,34,2008,11,1
MSP,67,48,2008,11,2
MSP,74,48,2008,11,3
MSP,71,51,2008,11,4
MSP,65,57,2008,11,5
MSP,60,42,2008,11,6
MSP,42,32,2008,11,7
MSP,38,30,2008,11,8
MSP,31,23,2008,11,9
MSP,34,20,2008,11,10
MSP,33,23,2008,11,11
MSP,37,32,2008,11,12
MSP,44,35,2008,11,13
MSP,41,30,2008,11,14
MSP,37,25,2008,11,15
MSP,33,25,2008,11,16
MSP,31,19,2008,11,17
MSP,32,17,2008,11,18
MSP,36,25,2008,11,19
MSP,29,15,2008,11,20
MSP,22,9,2008,11,21
MSP,33,20,2008,11,22
MSP,38,30,2008,11,23
MSP,36,22,2008,11,24
MSP,32,17,2008,11,25
MSP,38,18,2008,11,26
MSP,42,22,2008,11,27
MSP,41,23,2008,11,28
MSP,41,21,2008,11,29
MSP,29,22,2008,11,30
LAS,83,61,2008,11,1
LAS,72,59,2008,11,2
LAS,75,54,2008,11,3
LAS,70,58,2008,11,4
LAS,62,50,2008,11,5
LAS,64,44,2008,11,6
LAS,71,48,2008,11,7
LAS,74,50,2008,11,8
LAS,67,49,2008,11,9
LAS,66,46,2008,11,10
LAS,66,47,2008,11,11
LAS,73,50,2008,11,12
LAS,79,51,2008,11,13
LAS,76,57,2008,11,14
LAS,74,51,2008,11,15
LAS,77,50,2008,11,16
LAS,81,54,2008,11,17
LAS,78,53,2008,11,18
LAS,74,51,2008,11,19
LAS,72,50,2008,11,20
LAS,72,48,2008,11,21
LAS,65,48,2008,11,22
LAS,68,45,2008,11,23
LAS,70,47,2008,11,24
LAS,69,54,2008,11,25
LAS,61,51,2008,11,26
LAS,61,50,2008,11,27
LAS,65,48,2008,11,28
LAS,71,48,2008,11,29
LAS,72,48,2008,11,30
LAX,78,63,2008,11,1
LAX,67,61,2008,11,2
LAX,67,60,2008,11,3
LAX,65,56,2008,11,4
LAX,70,53,2008,11,5
LAX,77,56,2008,11,6
LAX,81,56,2008,11,7
LAX,80,60,2008,11,8
LAX,64,57,2008,11,9
LAX,65,53,2008,11,10
LAX,67,51,2008,11,11
LAX,69,54,2008,11,12
LAX,79,54,2008,11,13
LAX,80,57,2008,11,14
LAX,88,57,2008,11,15
LAX,86,60,2008,11,16
LAX,86,61,2008,11,17
LAX,84,55,2008,11,18
LAX,75,53,2008,11,19
LAX,70,53,2008,11,20
LAX,78,55,2008,11,21
LAX,78,57,2008,11,22
LAX,65,56,2008,11,23
LAX,66,52,2008,11,24
LAX,69,54,2008,11,25
LAX,64,57,2008,11,26
LAX,64,56,2008,11,27
LAX,64,53,2008,11,28
LAX,62,52,2008,11,29
LAX,61,51,2008,11,30
PHX,94,65,2008,11,1
PHX,88,65,2008,11,2
PHX,87,61,2008,11,3
PHX,78,60,2008,11,4
PHX,76,56,2008,11,5
PHX,74,50,2008,11,6
PHX,78,50,2008,11,7
PHX,81,53,2008,11,8
PHX,78,53,2008,11,9
PHX,69,51,2008,11,10
PHX,73,53,2008,11,11
PHX,76,52,2008,11,12
PHX,79,53,2008,11,13
PHX,85,54,2008,11,14
PHX,83,57,2008,11,15
PHX,84,60,2008,11,16
PHX,87,59,2008,11,17
PHX,88,58,2008,11,18
PHX,86,57,2008,11,19
PHX,83,56,2008,11,20
PHX,78,58,2008,11,21
PHX,79,57,2008,11,22
PHX,80,51,2008,11,23
PHX,82,51,2008,11,24
PHX,77,62,2008,11,25
PHX,66,54,2008,11,26
PHX,67,56,2008,11,27
PHX,67,52,2008,11,28
PHX,69,51,2008,11,29
PHX,72,49,2008,11,30
SAN,80,64,2008,11,1
SAN,70,61,2008,11,2
SAN,68,60,2008,11,3
SAN,67,57,2008,11,4
SAN,68,54,2008,11,5
SAN,75,53,2008,11,6
SAN,81,55,2008,11,7
SAN,78,57,2008,11,8
SAN,67,59,2008,11,9
SAN,66,57,2008,11,10
SAN,67,54,2008,11,11
SAN,74,54,2008,11,12
SAN,77,55,2008,11,13
SAN,81,57,2008,11,14
SAN,89,58,2008,11,15
SAN,86,56,2008,11,16
SAN,87,56,2008,11,17
SAN,81,56,2008,11,18
SAN,73,55,2008,11,19
SAN,69,53,2008,11,20
SAN,76,54,2008,11,21
SAN,63,55,2008,11,22
SAN,66,57,2008,11,23
SAN,68,53,2008,11,24
SAN,75,61,2008,11,25
SAN,68,59,2008,11,26
SAN,65,58,2008,11,27
SAN,66,57,2008,11,28
SAN,66,54,2008,11,29
SAN,66,52,2008,11,30
SFO,65,60,2008,11,1
SFO,65,54,2008,11,2
SFO,63,52,2008,11,3
SFO,60,50,2008,11,4
SFO,61,45,2008,11,5
SFO,66,53,2008,11,6
SFO,72,51,2008,11,7
SFO,62,53,2008,11,8
SFO,61,53,2008,11,9
SFO,60,49,2008,11,10
SFO,60,53,2008,11,11
SFO,64,55,2008,11,12
SFO,70,50,2008,11,13
SFO,78,54,2008,11,14
SFO,79,57,2008,11,15
SFO,73,53,2008,11,16
SFO,73,54,2008,11,17
SFO,63,51,2008,11,18
SFO,57,50,2008,11,19
SFO,63,51,2008,11,20
SFO,65,45,2008,11,21
SFO,63,45,2008,11,22
SFO,65,47,2008,11,23
SFO,60,47,2008,11,24
SFO,60,50,2008,11,25
SFO,57,53,2008,11,26
SFO,59,53,2008,11,27
SFO,58,48,2008,11,28
SFO,66,48,2008,11,29
SFO,62,48,2008,11,30
SLC,74,56,2008,11,1
SLC,65,45,2008,11,2
SLC,56,41,2008,11,3
SLC,55,34,2008,11,4
SLC,37,27,2008,11,5
SLC,44,25,2008,11,6
